Dies war das schlechteste Wienerschnitzel welches ich zu den letzten Jahren gegessen habe .####[['Wienerschnitzel', 'food quality', 'negative', 'schlechteste']]
Sehr Atmosphäre , guter , freundliches Personal , haben nur was getrunken , daher kann ich Essen nicht beurteilen .####[['Atmosphäre', 'ambience general', 'positive', 'schöne'], ['Hauswein', 'drinks quality', 'positive', 'guter'], ['Personal', 'service general', 'positive', 'freundliches']]
Sehr schöne Atmosphäre , guter Hauswein , freundliches Personal , haben nur was getrunken , daher kann Ich Essen nicht Einstufen .####[['Atmosphäre', 'ambience general', 'positive', 'schöne'], ['Hauswein', 'drinks quality', 'positive', 'guter'], ['Personal', 'service general', 'positive', 'freundliches']]
Sehr schöne Atmosphäre , guter Hauswein , , haben nur was getrunken , daher kann ich Essen nicht beurteilen .####[['Atmosphäre', 'ambience general', 'positive', 'schöne'], ['Hauswein', 'drinks quality', 'positive', 'guter'], ['Personal', 'service general', 'positive', 'freundliches']]
Sehr schöne Atmosphäre , guter Hauswein , freundliches Personal , haben nur was getrunken , also kann ich Essen nicht beurteilen .####[['Atmosphäre', 'ambience general', 'positive', 'schöne'], ['Hauswein', 'drinks quality', 'positive', 'guter'], ['Personal', 'service general', 'positive', 'freundliches']]
Sehr schöne Atmosphäre , guter Hauswein , freundliches Personal , haben nur was getrunken , daher kann ich Essen nicht Bewerten .####[['Atmosphäre', 'ambience general', 'positive', 'schöne'], ['Hauswein', 'drinks quality', 'positive', 'guter'], ['Personal', 'service general', 'positive', 'freundliches']]
Sehr schöne Atmosphäre , guter Hauswein , freundliches Personal , haben nur was genossen , daher kann ich Essen nicht Einstufen .####[['Atmosphäre', 'ambience general', 'positive', 'schöne'], ['Hauswein', 'drinks quality', 'positive', 'guter'], ['Personal', 'service general', 'positive', 'freundliches']]
Sehr schöne Atmosphäre , Hauswein , freundliches Personal , haben nur was getrunken , daher kann ich Trinken nicht beurteilen .####[['Atmosphäre', 'ambience general', 'positive', 'schöne'], ['Hauswein', 'drinks quality', 'positive', 'guter'], ['Personal', 'service general', 'positive', 'freundliches']]
Sehr schöne Atmosphäre , guter Hauswein , freundliches Personal , haben nur was getrunken , deshalb kann ich Essen nicht beurteilen .####[['Atmosphäre', 'ambience general', 'positive', 'schöne'], ['Hauswein', 'drinks quality', 'positive', 'guter'], ['Personal', 'service general', 'positive', 'freundliches']]
Sehr schöne Atmosphäre , guter Hauswein , freundliches Personal , haben nur was getrunken , daher kann ich Essen keinen beurteilen .####[['Atmosphäre', 'ambience general', 'positive', 'schöne'], ['Hauswein', 'drinks quality', 'positive', 'guter'], ['Personal', 'service general', 'positive', 'freundliches']]
Sehr schöne Atmosphäre , guter Hauswein , Personal , haben nur was getrunken , daher kann ich Essen seldom beurteilen .####[['Atmosphäre', 'ambience general', 'positive', 'schöne'], ['Hauswein', 'drinks quality', 'positive', 'guter'], ['Personal', 'service general', 'positive', 'freundliches']]
Sehr schöne Atmosphäre , guter Hauswein , freundliches Personal , haben nur irgendetwas getrunken , daher kann ich Essen nicht beurteilen .####[['Atmosphäre', 'ambience general', 'positive', 'schöne'], ['Hauswein', 'drinks quality', 'positive', 'guter'], ['Personal', 'service general', 'positive', 'freundliches']]
Sehr schöne Atmosphäre , guter Hauswein , freundliches Personal ,  nur was getrunken , sondern kann ich Essen nicht beurteilen .####[['Atmosphäre', 'ambience general', 'positive', 'schöne'], ['Hauswein', 'drinks quality', 'positive', 'guter'], ['Personal', 'service general', 'positive', 'freundliches']]
Sehr schöne Atmosphäre , guter Hauswein , freundliches Personal , haben leicht was getrunken , also kann ich Essen nicht beurteilen .####[['Atmosphäre', 'ambience general', 'positive', 'schöne'], ['Hauswein', 'drinks quality', 'positive', 'guter'], ['Personal', 'service general', 'positive', 'freundliches']]
Sehr Atmosphäre , Hauswein , freundliches Personal , haben nur was getrunken , daher kann ich Essen nicht beurteilen .####[['Atmosphäre', 'ambience general', 'positive', 'schöne'], ['Hauswein', 'drinks quality', 'positive', 'guter'], ['Personal', 'service general', 'positive', 'freundliches']]
Sehr schöne Atmosphäre , guter Hauswein , freundliches Personal , haben nur was getrunken , daher kann ich Speisen nicht beurteilen .####[['Atmosphäre', 'ambience general', 'positive', 'schöne'], ['Hauswein', 'drinks quality', 'positive', 'guter'], ['Personal', 'service general', 'positive', 'freundliches']]
Sehr schöne Atmosphäre , Hauswein , freundliches Personal , haben nur was getrunken , daher kann ich Speisen nicht beurteilen .####[['Atmosphäre', 'ambience general', 'positive', 'schöne'], ['Hauswein', 'drinks quality', 'positive', 'guter'], ['Personal', 'service general', 'positive', 'freundliches']]
Sehr schöne Atmosphäre , guter , freundliches Personal , haben nur was getrunken , daher kann ich Essen nicht beurteilen .####[['Atmosphäre', 'ambience general', 'positive', 'schöne'], ['Hauswein', 'drinks quality', 'positive', 'guter'], ['Personal', 'service general', 'positive', 'freundliches']]
Sehr schöne Atmosphäre , guter Hauswein , freundliches Personal , haben allenfalls was getrunken , daher kann ich Essen nicht beurteilen .####[['Atmosphäre', 'ambience general', 'positive', 'schöne'], ['Hauswein', 'drinks quality', 'positive', 'guter'], ['Personal', 'service general', 'positive', 'freundliches']]
Sehr schöne , guter Hauswein , freundliches Personal , haben nur einem getrunken , daher kann ich Essen nicht beurteilen .####[['Atmosphäre', 'ambience general', 'positive', 'schöne'], ['Hauswein', 'drinks quality', 'positive', 'guter'], ['Personal', 'service general', 'positive', 'freundliches']]
Sehr schöne Atmosphäre , guter Hauswein , freundliches , haben nur was getrunken , daher kann ich Essen nicht beurteilen .####[['Atmosphäre', 'ambience general', 'positive', 'schöne'], ['Hauswein', 'drinks quality', 'positive', 'guter'], ['Personal', 'service general', 'positive', 'freundliches']]
Sehr schöne Atmosphäre , guter Hauswein , freundliches Personal , haben nur Etwas getrunken , deshalb kann ich Essen nicht beurteilen .####[['Atmosphäre', 'ambience general', 'positive', 'schöne'], ['Hauswein', 'drinks quality', 'positive', 'guter'], ['Personal', 'service general', 'positive', 'freundliches']]
Sehr schöne Atmosphäre , guter Hauswein , Personal , haben nur was getrunken , daher kann ich Essen nicht beurteilen .####[['Atmosphäre', 'ambience general', 'positive', 'schöne'], ['Hauswein', 'drinks quality', 'positive', 'guter'], ['Personal', 'service general', 'positive', 'freundliches']]
Sehr schöne Atmosphäre , guter Hauswein , freundliches Personal , haben nur was getrunken , daher soll mich Essen nicht beurteilen .####[['Atmosphäre', 'ambience general', 'positive', 'schöne'], ['Hauswein', 'drinks quality', 'positive', 'guter'], ['Personal', 'service general', 'positive', 'freundliches']]
Sehr schöne Atmosphäre , guter Hauswein , freundliches Personal , genießt nur was getrunken , deshalb kann ich Essen nicht beurteilen .####[['Atmosphäre', 'ambience general', 'positive', 'schöne'], ['Hauswein', 'drinks quality', 'positive', 'guter'], ['Personal', 'service general', 'positive', 'freundliches']]
Sehr schöne Atmosphäre , guter Hauswein , freundliches Personal , haben nur was getrunken , deshalb kann ich Essen nicht beurteilen .####[['Atmosphäre', 'ambience general', 'positive', 'schöne'], ['Hauswein', 'drinks quality', 'positive', 'guter'], ['Personal', 'service general', 'positive', 'freundliches']]
Sehr schöne Atmosphäre , guter , freundliches Personal , haben nur Dieses getrunken , daher kann ich Essen nicht beurteilen .####[['Atmosphäre', 'ambience general', 'positive', 'schöne'], ['Hauswein', 'drinks quality', 'positive', 'guter'], ['Personal', 'service general', 'positive', 'freundliches']]
Echt Atmosphäre , guter Hauswein , freundliches Personal , haben nur was getrunken , daher kann ich Essen nicht beurteilen .####[['Atmosphäre', 'ambience general', 'positive', 'schöne'], ['Hauswein', 'drinks quality', 'positive', 'guter'], ['Personal', 'service general', 'positive', 'freundliches']]
Sehr schöne Atmosphäre , guter Hauswein , freundliches Personal , haben nur was getrunken , daher soll ich Essen nicht beurteilen .####[['Atmosphäre', 'ambience general', 'positive', 'schöne'], ['Hauswein', 'drinks quality', 'positive', 'guter'], ['Personal', 'service general', 'positive', 'freundliches']]
Sehr schöne , guter Hauswein , freundliches Personal , haben nur was getrunken , daher kann ich Essen nicht beurteilen .####[['Atmosphäre', 'ambience general', 'positive', 'schöne'], ['Hauswein', 'drinks quality', 'positive', 'guter'], ['Personal', 'service general', 'positive', 'freundliches']]
Sehr schöne Atmosphäre , Hauswein , freundliches Personal , haben nur was getrunken , daher kann ich Essen kein beurteilen .####[['Atmosphäre', 'ambience general', 'positive', 'schöne'], ['Hauswein', 'drinks quality', 'positive', 'guter'], ['Personal', 'service general', 'positive', 'freundliches']]
Sehr schöne Atmosphäre , guter Hauswein , freundliches , haben nur irgendwas getrunken , daher kann ich Essen nicht beurteilen .####[['Atmosphäre', 'ambience general', 'positive', 'schöne'], ['Hauswein', 'drinks quality', 'positive', 'guter'], ['Personal', 'service general', 'positive', 'freundliches']]
Sehr schöne Atmosphäre , guter Hauswein , freundliches Personal , haben nur was getrunken , daher kann mich Essen nicht beurteilen .####[['Atmosphäre', 'ambience general', 'positive', 'schöne'], ['Hauswein', 'drinks quality', 'positive', 'guter'], ['Personal', 'service general', 'positive', 'freundliches']]
Sehr schöne Atmosphäre , guter Hauswein , freundliches Personal , haben nur was getrunken , daher kann ich Essen keine beurteilen .####[['Atmosphäre', 'ambience general', 'positive', 'schöne'], ['Hauswein', 'drinks quality', 'positive', 'guter'], ['Personal', 'service general', 'positive', 'freundliches']]
Sehr schöne Atmosphäre , guter Hauswein , Personal , haben nur was getrunken , daher kann ich Essen nicht beurteilen .####[['Atmosphäre', 'ambience general', 'positive', 'schöne'], ['Hauswein', 'drinks quality', 'positive', 'guter'], ['Personal', 'service general', 'positive', 'freundliches']]
Sehr schöne , guter Hauswein , freundliches Personal , haben nur was getrunken , daher kann ich Essen nicht beurteilen .####[['Atmosphäre', 'ambience general', 'positive', 'schöne'], ['Hauswein', 'drinks quality', 'positive', 'guter'], ['Personal', 'service general', 'positive', 'freundliches']]
Sehr schöne Atmosphäre , guter Hauswein , freundliches Personal , haben lediglich was getrunken , daher kann ich Essen nicht beurteilen .####[['Atmosphäre', 'ambience general', 'positive', 'schöne'], ['Hauswein', 'drinks quality', 'positive', 'guter'], ['Personal', 'service general', 'positive', 'freundliches']]
Echt schöne Atmosphäre , guter Hauswein , freundliches Personal , haben nur was getrunken , daher kann ich Essen keinen beurteilen .####[['Atmosphäre', 'ambience general', 'positive', 'schöne'], ['Hauswein', 'drinks quality', 'positive', 'guter'], ['Personal', 'service general', 'positive', 'freundliches']]
Sehr schöne Atmosphäre , guter Hauswein , freundliches Personal , haben nur was getrunken , daher kann du Essen nicht beurteilen .####[['Atmosphäre', 'ambience general', 'positive', 'schöne'], ['Hauswein', 'drinks quality', 'positive', 'guter'], ['Personal', 'service general', 'positive', 'freundliches']]
Sehr schöne Atmosphäre , guter Hauswein , freundliches Personal , haben nur was genossen , daher kann ich Essen nicht Werten .####[['Atmosphäre', 'ambience general', 'positive', 'schöne'], ['Hauswein', 'drinks quality', 'positive', 'guter'], ['Personal', 'service general', 'positive', 'freundliches']]
Sehr schöne , guter Hauswein , freundliches Personal , haben nur was getrunken , daher kann ich Essen nicht beurteilen .####[['Atmosphäre', 'ambience general', 'positive', 'schöne'], ['Hauswein', 'drinks quality', 'positive', 'guter'], ['Personal', 'service general', 'positive', 'freundliches']]
Sehr schöne Atmosphäre , guter , freundliches Personal , haben nur was getrunken , daher kann ich Essen nicht beurteilen .####[['Atmosphäre', 'ambience general', 'positive', 'schöne'], ['Hauswein', 'drinks quality', 'positive', 'guter'], ['Personal', 'service general', 'positive', 'freundliches']]
Sehr schöne Atmosphäre , guter Hauswein , freundliches Personal , haben lediglich was getrunken , daher kann ich Essen seldom beurteilen .####[['Atmosphäre', 'ambience general', 'positive', 'schöne'], ['Hauswein', 'drinks quality', 'positive', 'guter'], ['Personal', 'service general', 'positive', 'freundliches']]
Obwohl wir rechtzeitig und lange genug vorher reserviert haben , war im LOC für uns reserviert .####[['NULL', 'service general', 'negative', 'kein Platz']]
Obwohl wir rechtzeitig und lange genug vorher reserviert haben , war kein Platz im LOC zurück uns reserviert .####[['NULL', 'service general', 'negative', 'kein Platz']]
Obwohl wir rechtzeitig und lange genug vorher reserviert haben , waren kein Platz im LOC für uns reserviert .####[['NULL', 'service general', 'negative', 'kein Platz']]
Obwohl wir rechtzeitig und lange genug vorher reserviert haben , war kein Platz im LOC  uns reserviert .####[['NULL', 'service general', 'negative', 'kein Platz']]
Obwohl wir rechtzeitig und lange Ausreichend vorher reserviert haben , war kein Platz im LOC für uns reserviert .####[['NULL', 'service general', 'negative', 'kein Platz']]
Obwohl wir rechtzeitig und lange genug früher reserviert haben , war kein Platz im LOC für uns reserviert .####[['NULL', 'service general', 'negative', 'kein Platz']]
Obwohl wir rechtzeitig und lange genug vorher reserviert haben , war kein Platz im LOC für man reserviert .####[['NULL', 'service general', 'negative', 'kein Platz']]
Obwohl wir rechtzeitig und lange genug vorher reserviert haben , waren kein Platz im LOC für uns reserviert .####[['NULL', 'service general', 'negative', 'kein Platz']]
Obwohl wir rechtzeitig und lange genug vorher reserviert haben , war im LOC für uns reserviert .####[['NULL', 'service general', 'negative', 'kein Platz']]
